16 0.814097 0.696344 0.753612 0.740626 0.314669 0.613614 0.791550 0.734501 0.536457 0.491914 0.611859 0.660926 0.797136 0.650908 0.897623 0.428205 0.650051 0.572736 0.822015 0.610388
17 0.864580 0.777144 0.810147 0.805084 0.399240 0.713531 0.838931 0.794405 0.601344 0.598602 0.632248 0.741208 0.851877 0.724189 0.908315 0.530133 0.696605 0.655022 0.859541 0.670857
18 0.844743 0.768308 0.794903 0.796326 0.394181 0.698067 0.834042 0.787475 0.596846 0.564562 0.635015 0.728732 0.837589 0.700757 0.908844 0.510065 0.679907 0.629831 0.849750 0.669894
19 0.872826 0.797530 0.822632 0.839797 0.418587 0.721923 0.846531 0.781540 0.597082 0.547911 0.714361 0.777512 0.847328 0.757351 0.913671 0.556243 0.686788 0.650739 0.875830 0.692194
20 0.865360 0.775241 0.820144 0.827727 0.413051 0.698786 0.841298 0.778771 0.611069 0.586384 0.691761 0.758959 0.824308 0.737033 0.910619 0.539698 0.684014 0.625210 0.874107 0.685501
21 0.851961 0.729887 0.797293 0.766543 0.373520 0.664827 0.833855 0.747517 0.555832 0.426523 0.553370 0.719692 0.677066 0.694654 0.842175 0.442732 0.617021 0.507076 0.835309 0.639053
