aeroplane 10.000000 0.859838 98.365883
aeroplane 1.000000 0.860138 98.365883
aeroplane 0.100000 0.861247 98.365883
aeroplane 0.010000 0.861528 98.365883
aeroplane 0.001000 0.862971 98.246313
aeroplane 0.000100 0.871927 98.126744
aeroplane 0.000010 0.844017 97.170187
bicycle 10.000000 0.669250 96.924920
bicycle 1.000000 0.669241 96.924920
bicycle 0.100000 0.668119 96.924920
bicycle 0.010000 0.674982 96.964856
bicycle 0.001000 0.688245 97.124601
bicycle 0.000100 0.710980 97.324281
bicycle 0.000010 0.670354 96.006390
bird 10.000000 0.836586 98.047031
bird 1.000000 0.836586 98.047031
bird 0.100000 0.836824 98.047031
bird 0.010000 0.837178 98.047031
bird 0.001000 0.845814 98.126744
bird 0.000100 0.858575 98.286170
bird 0.000010 0.857914 97.210044
boat 10.000000 0.733978 97.409326
boat 1.000000 0.734209 97.409326
boat 0.100000 0.733962 97.409326
boat 0.010000 0.737714 97.369470
boat 0.001000 0.759240 97.489039
boat 0.000100 0.778482 97.768035
boat 0.000010 0.757285 96.970905
bottle 10.000000 0.381749 95.171588
bottle 1.000000 0.381538 95.171588
bottle 0.100000 0.382426 95.211492
bottle 0.010000 0.389383 95.371109
bottle 0.001000 0.410450 95.770152
bottle 0.000100 0.452349 96.169194
bottle 0.000010 0.433420 95.849960
bus 10.000000 0.637019 97.042366
bus 1.000000 0.634594 97.082334
bus 0.100000 0.636311 97.042366
bus 0.010000 0.640771 97.042366
bus 0.001000 0.664227 97.322142
bus 0.000100 0.677222 97.641886
bus 0.000010 0.650881 96.922462
car 10.000000 0.795294 92.604502
car 1.000000 0.795472 92.604502
car 0.100000 0.795506 92.644695
car 0.010000 0.799001 92.805466
car 0.001000 0.814358 93.488746
car 0.000100 0.832517 94.131833
car 0.000010 0.817365 93.569132
cat 10.000000 0.781314 96.927374
cat 1.000000 0.781707 96.927374
cat 0.100000 0.781925 96.927374
cat 0.010000 0.785941 96.967279
cat 0.001000 0.798605 97.086991
cat 0.000100 0.798563 97.166800
cat 0.000010 0.762516 95.570630
chair 10.000000 0.535492 92.011471
chair 1.000000 0.535276 92.134371
chair 0.100000 0.536046 92.052438
chair 0.010000 0.545670 92.175338
chair 0.001000 0.566990 92.789840
chair 0.000100 0.614188 93.650143
chair 0.000010 0.614535 92.789840
cow 10.000000 0.568190 97.606701
cow 1.000000 0.569521 97.566813
cow 0.100000 0.569459 97.566813
cow 0.010000 0.570391 97.606701
cow 0.001000 0.568184 97.806143
cow 0.000100 0.554985 97.766254
cow 0.000010 0.433954 97.088153
diningtable 10.000000 0.553735 96.209677
diningtable 1.000000 0.555098 96.209677
diningtable 0.100000 0.553829 96.250000
diningtable 0.010000 0.563430 96.330645
diningtable 0.001000 0.598255 96.532258
diningtable 0.000100 0.659626 96.854839
diningtable 0.000010 0.610510 95.846774
dog 10.000000 0.674852 93.979266
dog 1.000000 0.674341 93.979266
dog 0.100000 0.675193 93.979266
dog 0.010000 0.678132 94.098884
dog 0.001000 0.701738 94.417863
dog 0.000100 0.725991 94.696970
dog 0.000010 0.699677 93.460925
horse 10.000000 0.728691 96.451356
horse 1.000000 0.728113 96.451356
horse 0.100000 0.728736 96.451356
horse 0.010000 0.728820 96.451356
horse 0.001000 0.736168 96.570973
horse 0.000100 0.737877 96.650718
horse 0.000010 0.697387 95.693780
motorbike 10.000000 0.695786 97.130331
motorbike 1.000000 0.696673 97.090474
motorbike 0.100000 0.696113 97.090474
motorbike 0.010000 0.701369 97.130331
motorbike 0.001000 0.718987 97.130331
motorbike 0.000100 0.750713 97.449183
motorbike 0.000010 0.728654 96.731766
person 10.000000 0.878459 83.873582
person 1.000000 0.878738 83.914100
person 0.100000 0.878431 83.792545
person 0.010000 0.880171 83.914100
person 0.001000 0.888909 85.494327
person 0.000100 0.898125 87.196110
person 0.000010 0.889671 86.588331
pottedplant 10.000000 0.391039 94.924061
pottedplant 1.000000 0.391151 94.924061
pottedplant 0.100000 0.388956 94.924061
pottedplant 0.010000 0.406593 95.003997
pottedplant 0.001000 0.456329 95.923261
pottedplant 0.000100 0.529576 96.163070
pottedplant 0.000010 0.469110 95.563549
sheep 10.000000 0.625705 98.685259
sheep 1.000000 0.625705 98.685259
sheep 0.100000 0.624830 98.685259
sheep 0.010000 0.625425 98.685259
sheep 0.001000 0.646454 98.685259
sheep 0.000100 0.646245 98.565737
sheep 0.000010 0.583959 98.087649
sofa 10.000000 0.516769 95.581015
sofa 1.000000 0.518019 95.581015
sofa 0.100000 0.516421 95.581015
sofa 0.010000 0.520853 95.662848
sofa 0.001000 0.543673 95.867430
sofa 0.000100 0.599445 96.031097
sofa 0.000010 0.572996 95.171849
train 10.000000 0.877101 98.445596
train 1.000000 0.877101 98.445596
train 0.100000 0.877176 98.445596
train 0.010000 0.877442 98.485452
train 0.001000 0.877893 98.445596
train 0.000100 0.874233 98.445596
train 0.000010 0.862662 97.568752
tvmonitor 10.000000 0.624521 96.084698
tvmonitor 1.000000 0.625551 96.124650
tvmonitor 0.100000 0.625967 96.084698
tvmonitor 0.010000 0.627704 96.124650
tvmonitor 0.001000 0.650634 96.524171
tvmonitor 0.000100 0.684809 96.803835
tvmonitor 0.000010 0.669278 95.964842
