aeroplane 10.000000 0.831156 98.166600
aeroplane 1.000000 0.831627 98.166600
aeroplane 0.100000 0.831768 98.126744
aeroplane 0.010000 0.831199 98.086887
aeroplane 0.001000 0.833343 98.166600
aeroplane 0.000100 0.841852 98.326026
aeroplane 0.000010 0.859903 98.246313
bicycle 10.000000 0.567313 95.127796
bicycle 1.000000 0.568158 95.087859
bicycle 0.100000 0.568109 95.127796
bicycle 0.010000 0.569846 95.367412
bicycle 0.001000 0.586486 95.726837
bicycle 0.000100 0.640164 96.805112
bicycle 0.000010 0.657962 96.964856
bird 10.000000 0.783801 97.010761
bird 1.000000 0.783801 97.010761
bird 0.100000 0.784504 96.970905
bird 0.010000 0.784660 97.090474
bird 0.001000 0.795491 97.249900
bird 0.000100 0.820161 97.728179
bird 0.000010 0.826007 97.688322
boat 10.000000 0.655709 96.851335
boat 1.000000 0.655694 96.851335
boat 0.100000 0.655391 96.851335
boat 0.010000 0.656697 96.851335
boat 0.001000 0.664620 97.090474
boat 0.000100 0.708304 97.648466
boat 0.000010 0.729264 97.768035
bottle 10.000000 0.339012 93.854749
bottle 1.000000 0.338276 93.854749
bottle 0.100000 0.338679 93.854749
bottle 0.010000 0.340953 93.854749
bottle 0.001000 0.367754 94.453312
bottle 0.000100 0.403057 95.810056
bottle 0.000010 0.396523 96.169194
bus 10.000000 0.570499 96.402878
bus 1.000000 0.571186 96.442846
bus 0.100000 0.572648 96.522782
bus 0.010000 0.571067 96.482814
bus 0.001000 0.594056 96.722622
bus 0.000100 0.628163 97.561950
bus 0.000010 0.644076 97.681855
car 10.000000 0.775884 91.438907
car 1.000000 0.775996 91.438907
car 0.100000 0.776703 91.438907
car 0.010000 0.777870 91.519293
car 0.001000 0.788917 92.122186
car 0.000100 0.811261 93.368167
car 0.000010 0.800127 93.207395
cat 10.000000 0.755989 96.288907
cat 1.000000 0.756086 96.288907
cat 0.100000 0.755478 96.249002
cat 0.010000 0.757543 96.249002
cat 0.001000 0.761434 96.328811
cat 0.000100 0.772855 96.448524
cat 0.000010 0.782683 96.687949
chair 10.000000 0.535133 91.233101
chair 1.000000 0.527829 91.233101
chair 0.100000 0.529292 91.233101
chair 0.010000 0.528057 91.274068
chair 0.001000 0.555141 92.134371
chair 0.000100 0.578494 93.445309
chair 0.000010 0.592218 93.281442
cow 10.000000 0.493237 97.048265
cow 1.000000 0.493237 97.048265
cow 0.100000 0.492897 97.048265
cow 0.010000 0.493176 97.048265
cow 0.001000 0.505461 97.207818
cow 0.000100 0.526912 97.526925
cow 0.000010 0.524709 97.566813
diningtable 10.000000 0.503840 96.048387
diningtable 1.000000 0.503547 96.008065
diningtable 0.100000 0.501138 96.008065
diningtable 0.010000 0.507495 96.048387
diningtable 0.001000 0.522603 96.330645
diningtable 0.000100 0.560973 96.491935
diningtable 0.000010 0.542300 96.330645
dog 10.000000 0.600845 91.985646
dog 1.000000 0.601430 91.985646
dog 0.100000 0.601681 91.945774
dog 0.010000 0.605351 92.344498
dog 0.001000 0.640497 93.102073
dog 0.000100 0.673650 94.059011
dog 0.000010 0.689299 94.657097
horse 10.000000 0.670742 95.135566
horse 1.000000 0.670206 95.135566
horse 0.100000 0.669047 95.135566
horse 0.010000 0.671712 95.175439
horse 0.001000 0.680750 95.374801
horse 0.000100 0.703023 95.813397
horse 0.000010 0.718716 96.172249
motorbike 10.000000 0.614360 95.296931
motorbike 1.000000 0.615589 95.296931
motorbike 0.100000 0.614912 95.296931
motorbike 0.010000 0.614692 95.336788
motorbike 0.001000 0.635270 95.775209
motorbike 0.000100 0.688257 96.612196
motorbike 0.000010 0.700928 97.170187
person 10.000000 0.867249 83.063209
person 1.000000 0.867070 83.063209
person 0.100000 0.867376 82.982172
person 0.010000 0.868222 83.265802
person 0.001000 0.882668 84.886548
person 0.000100 0.893781 85.980551
person 0.000010 0.894116 86.669368
pottedplant 10.000000 0.417110 94.564349
pottedplant 1.000000 0.417454 94.524380
pottedplant 0.100000 0.418011 94.644285
pottedplant 0.010000 0.423813 94.764189
pottedplant 0.001000 0.448167 95.563549
pottedplant 0.000100 0.509460 96.203038
pottedplant 0.000010 0.503775 96.123102
sheep 10.000000 0.433274 97.808765
sheep 1.000000 0.432091 97.808765
sheep 0.100000 0.433659 97.808765
sheep 0.010000 0.438607 97.888446
sheep 0.001000 0.469825 98.207171
sheep 0.000100 0.527409 98.525896
sheep 0.000010 0.483535 98.406375
sofa 10.000000 0.499591 95.130933
sofa 1.000000 0.498995 95.090016
sofa 0.100000 0.499410 95.171849
sofa 0.010000 0.501468 95.253682
sofa 0.001000 0.520927 95.458265
sofa 0.000100 0.562286 95.744681
sofa 0.000010 0.578486 95.867430
train 10.000000 0.840868 97.608609
train 1.000000 0.842231 97.608609
train 0.100000 0.841295 97.608609
train 0.010000 0.840308 97.648466
train 0.001000 0.844678 97.728179
train 0.000100 0.863433 98.166600
train 0.000010 0.860177 98.286170
tvmonitor 10.000000 0.617184 95.685178
tvmonitor 1.000000 0.616421 95.685178
tvmonitor 0.100000 0.619266 95.645226
tvmonitor 0.010000 0.621596 95.725130
tvmonitor 0.001000 0.634956 95.964842
tvmonitor 0.000100 0.662043 96.963644
tvmonitor 0.000010 0.664563 96.763883
