aeroplane 10.000000 0.870238 98.684735
aeroplane 1.000000 0.862121 98.684735
aeroplane 0.100000 0.851513 98.644878
aeroplane 0.010000 0.850567 98.804305
aeroplane 0.001000 0.851679 98.844161
aeroplane 0.000100 0.851782 98.844161
aeroplane 0.000010 0.851886 98.844161
bicycle 10.000000 0.657259 96.605431
bicycle 1.000000 0.670479 97.084665
bicycle 0.100000 0.670521 97.004792
bicycle 0.010000 0.665395 97.044728
bicycle 0.001000 0.666027 97.084665
bicycle 0.000100 0.666316 97.084665
bicycle 0.000010 0.666301 97.084665
bird 10.000000 0.836970 97.927461
bird 1.000000 0.841336 98.086887
bird 0.100000 0.844643 98.166600
bird 0.010000 0.851451 98.246313
bird 0.001000 0.851925 98.246313
bird 0.000100 0.851809 98.246313
bird 0.000010 0.851809 98.246313
boat 10.000000 0.782225 98.365883
boat 1.000000 0.799509 98.365883
boat 0.100000 0.793900 98.405739
boat 0.010000 0.755333 98.246313
boat 0.001000 0.744292 98.166600
boat 0.000100 0.743145 98.166600
boat 0.000010 0.743145 98.166600
bottle 10.000000 0.378401 95.690343
bottle 1.000000 0.415528 96.408619
bottle 0.100000 0.311689 96.169194
bottle 0.010000 0.244604 96.169194
bottle 0.001000 0.238057 96.169194
bottle 0.000100 0.236856 96.169194
bottle 0.000010 0.236521 96.169194
bus 10.000000 0.677529 97.641886
bus 1.000000 0.683667 98.121503
bus 0.100000 0.652732 98.121503
bus 0.010000 0.588003 97.841727
bus 0.001000 0.548131 97.761791
bus 0.000100 0.545377 97.761791
bus 0.000010 0.545286 97.761791
car 10.000000 0.807783 93.850482
car 1.000000 0.827166 94.654341
car 0.100000 0.818781 94.935691
car 0.010000 0.803725 94.895498
car 0.001000 0.795873 94.815113
car 0.000100 0.795787 94.774920
car 0.000010 0.795894 94.774920
cat 10.000000 0.741827 95.969673
cat 1.000000 0.747985 96.328811
cat 0.100000 0.744867 96.249002
cat 0.010000 0.732158 96.408619
cat 0.001000 0.725814 96.408619
cat 0.000100 0.725946 96.408619
cat 0.000010 0.725946 96.408619
chair 10.000000 0.468913 92.134371
chair 1.000000 0.561029 92.707907
chair 0.100000 0.543875 92.666940
chair 0.010000 0.520041 92.257272
chair 0.001000 0.514429 92.216305
chair 0.000100 0.514144 92.216305
chair 0.000010 0.514091 92.216305
cow 10.000000 0.401299 97.167930
cow 1.000000 0.472902 97.606701
cow 0.100000 0.447169 97.646590
cow 0.010000 0.423939 97.806143
cow 0.001000 0.416461 97.885919
cow 0.000100 0.416388 97.885919
cow 0.000010 0.416388 97.885919
diningtable 10.000000 0.571905 97.096774
diningtable 1.000000 0.584925 97.137097
diningtable 0.100000 0.542401 97.217742
diningtable 0.010000 0.510121 97.177419
diningtable 0.001000 0.509567 97.177419
diningtable 0.000100 0.509479 97.177419
diningtable 0.000010 0.509479 97.177419
dog 10.000000 0.680176 94.377990
dog 1.000000 0.734111 95.055821
dog 0.100000 0.726105 95.215311
dog 0.010000 0.726295 94.617225
dog 0.001000 0.728942 94.497608
dog 0.000100 0.729076 94.537480
dog 0.000010 0.729076 94.497608
horse 10.000000 0.637680 95.813397
horse 1.000000 0.647332 96.212121
horse 0.100000 0.591145 95.972887
horse 0.010000 0.555721 95.813397
horse 0.001000 0.547336 95.773525
horse 0.000100 0.546969 95.773525
horse 0.000010 0.546977 95.773525
motorbike 10.000000 0.692716 97.010761
motorbike 1.000000 0.704070 97.329613
motorbike 0.100000 0.646521 97.369470
motorbike 0.010000 0.630484 97.409326
motorbike 0.001000 0.627862 97.449183
motorbike 0.000100 0.627677 97.449183
motorbike 0.000010 0.627677 97.449183
person 10.000000 0.814484 80.307942
person 1.000000 0.819438 80.186386
person 0.100000 0.794531 80.024311
person 0.010000 0.768215 79.902755
person 0.001000 0.765380 79.781199
person 0.000100 0.765067 79.740681
person 0.000010 0.765032 79.740681
pottedplant 10.000000 0.378580 95.683453
pottedplant 1.000000 0.378110 96.003197
pottedplant 0.100000 0.300524 96.203038
pottedplant 0.010000 0.279455 96.243006
pottedplant 0.001000 0.279472 96.243006
pottedplant 0.000100 0.279330 96.243006
pottedplant 0.000010 0.279323 96.243006
sheep 10.000000 0.545045 98.446215
sheep 1.000000 0.596657 98.884462
sheep 0.100000 0.593173 98.804781
sheep 0.010000 0.553390 98.844622
sheep 0.001000 0.546208 98.844622
sheep 0.000100 0.545506 98.844622
sheep 0.000010 0.545506 98.844622
sofa 10.000000 0.535107 95.581015
sofa 1.000000 0.577280 96.276596
sofa 0.100000 0.461677 96.112930
sofa 0.010000 0.380835 96.031097
sofa 0.001000 0.357843 95.990180
sofa 0.000100 0.356065 95.949264
sofa 0.000010 0.356048 95.949264
train 10.000000 0.866204 98.286170
train 1.000000 0.877590 98.485452
train 0.100000 0.854750 98.684735
train 0.010000 0.826398 98.605022
train 0.001000 0.828151 98.605022
train 0.000100 0.828529 98.644878
train 0.000010 0.828526 98.644878
tvmonitor 10.000000 0.615417 96.484219
tvmonitor 1.000000 0.617792 96.644027
tvmonitor 0.100000 0.549956 96.564123
tvmonitor 0.010000 0.533632 96.564123
tvmonitor 0.001000 0.525185 96.564123
tvmonitor 0.000100 0.524995 96.564123
tvmonitor 0.000010 0.524995 96.564123
