15 0.830600 0.768445 0.833565 0.813632 0.419513 0.680664 0.831793 0.804067 0.582340 0.589729 0.653714 0.746372 0.842436 0.753336 0.904024 0.473350 0.694183 0.654991 0.877835 0.687868
16 0.878112 0.814714 0.845083 0.830547 0.433823 0.759972 0.861334 0.840918 0.619400 0.675293 0.703891 0.805290 0.857481 0.796540 0.914564 0.543867 0.728749 0.673272 0.888102 0.718420
17 0.879763 0.790232 0.831938 0.835555 0.453641 0.744253 0.854339 0.836514 0.623019 0.640548 0.663786 0.791161 0.852483 0.791034 0.913899 0.546074 0.761131 0.636666 0.872538 0.718051
18 0.878284 0.808115 0.859013 0.850775 0.458922 0.756936 0.862617 0.845193 0.640675 0.677304 0.726742 0.834513 0.844643 0.810630 0.917115 0.560422 0.774893 0.672830 0.892635 0.740483
19 0.871763 0.807722 0.851372 0.852206 0.462562 0.741671 0.857147 0.845421 0.637240 0.656913 0.706509 0.816892 0.842126 0.794879 0.913615 0.557673 0.746484 0.651771 0.886209 0.727883
20 0.872860 0.743032 0.835285 0.811028 0.444764 0.684175 0.841213 0.783388 0.535817 0.476379 0.592268 0.773067 0.702194 0.762284 0.829339 0.455071 0.640403 0.531503 0.844484 0.669611
